id,bbox,country,code,vegetation,All occurances,All species,All genus,All family,All shannon,All simpson,Plants occurances,Plants species,Plants genus,Plants family,Plants shannon,Plants simpson,Animals occurances,Animals species,Animals genus,Animals family,Animals shannon,Animals simpson,Birds occurances,Birds species,Birds genus,Birds family,Birds shannon,Birds simpson,Insects occurances,Insects species,Insects genus,Insects family,Insects shannon,Insects simpson
36KTU,"[30.39327513092123, -24.49008921076951, 31.13716909132733, -23.49139489745548]",South Africa,ZA,3.249099,58841,127,109,61,4.2172421949195025,0.9702059230803591,1984,170.0,145.0,69.0,5.083460856050093,0.9983975214999199,56816,121.0,99.0,52.0,4.475242259227623,0.9872428564703667,54372,120.0,97.0,49.0,4.415666252295128,0.9857636770388448,1488,139.0,128.0,46.0,4.833903154809989,0.9963592994790031
36KTV,"[30.060829319286473, -23.586309437584926, 31.149552910448275, -22.579981637310155]",South Africa,ZA,38.929999,21285,131,116,73,4.127126053411824,0.9609201912345289,1734,161.0,136.0,62.0,5.005494822637547,0.9975635754530227,19551,115.0,100.0,55.0,3.754698037729212,0.9235646958011996,19000,127.0,103.0,55.0,4.209861090326227,0.9704759433612573,287,110.0,81.0,32.0,4.538940618826031,0.9924812030075187
36KUA,"[31.053202989048653, -22.6856074113123, 31.518366940275463, -21.692146831688227]",South Africa,ZA,48.226038,65202,117,95,53,4.477116916948014,0.9878730268464109,568,142.0,112.0,53.0,4.8390306842943716,0.9958562105045063,64634,130.0,107.0,55.0,4.516608105050665,0.9874503885069037,64164,123.0,104.0,50.0,4.255866031298577,0.971628021817692,130,,,,,
36KUU,"[31.037337046544213, -23.767443817585477, 31.101148229514422, -23.49769959931714]",South Africa,ZA,1.08716,132756,113,94,56,3.8968434933927263,0.9571661835626495,1962,147.0,120.0,51.0,4.845002957316845,0.9950303991541105,130771,113.0,97.0,54.0,4.067644747408784,0.9682262006674855,125956,105.0,92.0,52.0,3.9751216159825136,0.9656448494890915,2065,134.0,125.0,49.0,4.767106791336086,0.995075962289077
36KUV,"[31.040127129410628, -23.586298884398744, 31.30741607804331, -22.594706448491298]",South Africa,ZA,15.710084,45201,117,97,60,3.6832540875966413,0.9190317566067067,234,143.0,122.0,56.0,4.818532449833016,0.9951334379905808,44966,111.0,93.0,55.0,4.343667517847269,0.9847619047619047,44144,123.0,100.0,61.0,4.513634082814355,0.9882308083375699,223,104.0,100.0,45.0,4.371796107778315,0.9878017462763226
17NQB,"[-79.2029120167278, 1.114833997708344, -79.0499610908503, 1.808922546237677]",Colombia,CO,0.0,6420,102,97,47,3.7336267959492497,0.9364536384298316,11,,,,,,6102,102.0,98.0,46.0,4.040875894125808,0.9719003765367691,5486,115.0,102.0,38.0,4.192832852400042,0.9788202758760244,606,6.0,26.0,22.0,1.0774478852270042,0.5806451612903225
17NQC,"[-79.20250180864737, 1.71977590200061, -78.84574625915764, 2.712829405650467]",Colombia,CO,0.0,2695,82,71,35,3.088193199586193,0.9133206824186539,3,,,,,,2689,82.0,68.0,35.0,3.518878577264017,0.9533234123374497,2658,72.0,65.0,31.0,3.176804078400233,0.9225369405414416,13,,,,,
17NRA,"[-78.30515312533039, -0.08838421517998, -77.3195058456724, 0.903903999460832]",Colombia,CO,84.139061,932,93,76,45,3.8242772549165323,0.962632562300992,61,,,,,,871,77.0,65.0,27.0,3.6004424008078084,0.9545709192768016,867,76.0,61.0,27.0,3.695282348406444,0.9605078384837112,3,,,,,
17NRB,"[-78.30488493484692, 0.814734121266998, -77.31814119577619, 1.80780299005185]",Colombia,CO,61.575556,52089,103,95,38,4.226079577262719,0.979849874361806,167,,,,,,51916,104.0,94.0,31.0,4.113437386530189,0.9737707775090952,51659,109.0,95.0,36.0,4.131252699303626,0.9733677537415855,214,79.0,79.0,33.0,4.297613384406295,0.995049504950495
17NRC,"[-78.30395038359823, 1.717220694829835, -77.3158665578659, 2.711149745616365]",Colombia,CO,67.308086,1293,84,73,33,1.8926943705024457,0.6007179694456053,0,,,,,,1291,85.0,76.0,34.0,1.8832909054782376,0.5815815520206309,1289,90.0,74.0,32.0,2.068204179831049,0.648928274160175,1,,,,,
17NRD,"[-78.30234720005865, 2.620238674968542, -77.31267640614215, 3.615023720616922]",Colombia,CO,15.200305,2321,79,72,34,2.087925750120634,0.6354992567771488,0,,,,,,2321,79.0,72.0,34.0,2.087925750120634,0.6354992567771488,2299,81.0,73.0,30.0,3.9440184200490016,0.9760200475486731,0,,,,,
17NRE,"[-78.30007377087436, 3.523240938997009, -77.30881060073769, 4.518877699602858]",Colombia,CO,5.074536,2403,72,64,31,3.158957248593271,0.9109370629370629,1,,,,,,2402,74.0,66.0,33.0,3.180272130768958,0.9141694326831729,2311,80.0,65.0,30.0,3.280332838030366,0.9298489361740468,34,,,,,
17NRF,"[-78.29712926173919, 4.425680410034441, -77.30353928373773, 5.422164529595061]",Colombia,CO,2.802144,201,32,29,17,2.0818714267180174,0.8049834669595426,0,,,,,,201,32.0,29.0,17.0,2.0818714267180174,0.8049834669595426,193,,,,,,0,,,,,
17NRG,"[-78.28882330763493, 6.247328379683298, -78.0496045828182, 6.325963636603628]",Colombia,CO,0.0,15913,128,117,64,3.14920392931139,0.8218539493698391,87,,,,,,15820,125.0,111.0,53.0,3.965686842588316,0.9637181597841497,14618,115.0,102.0,41.0,3.8860430983689174,0.956047150477464,241,103.0,98.0,36.0,4.403830296489791,0.9893623138404922
17NRH,"[-78.28920254989981, 6.236218448309194, -77.84144787657249, 7.229727890841263]",Colombia,CO,0.291586,4728,132,136,101,4.279064211717699,0.9763189305323466,36,,,,,,4689,135.0,141.0,98.0,4.268893358640252,0.974243907745866,2343,98.0,87.0,36.0,3.7992642162342225,0.9479582712369597,15,,,,,
17PRK,"[-78.27853242584366, 8.039625862041806, -77.42635945143088, 9.03659015317746]",Colombia,CO,71.048701,3096,110,102,55,1.2502101260544811,0.5328839907657312,91,,,,,,3004,104.0,97.0,49.0,1.7437004915998513,0.6201383313277022,2751,108.0,94.0,39.0,1.7870505038342164,0.6884203945678727,138,,,,,
18MWE,"[-75.00017976178805, -0.99339404434753, -74.4205764368655, 0.0]",Colombia,CO,97.695655,1482,109,90,40,3.8151308738412197,0.9583196858261126,0,,,,,,1482,109.0,90.0,40.0,3.8151308738412197,0.9583196858261126,1482,109.0,90.0,40.0,3.8151308738412197,0.9583196858261126,0,,,,,
18MYE,"[-73.2033064795971, -0.743142947450169, -72.21705629343238, 0.0]",Colombia,CO,97.976571,751,128,102,40,4.123006664708113,0.9639180264180264,0,,,,,,751,128.0,102.0,40.0,4.123006664708113,0.9639180264180264,751,128.0,102.0,40.0,4.123006664708113,0.9639180264180264,0,,,,,
18NTF,"[-77.14267514864314, -0.088443094250338, -76.70920587028088, 0.904506202344557]",Colombia,CO,96.831077,18197,129,115,47,4.141360709794429,0.9694300069300069,80,,,,,,18097,124.0,117.0,47.0,3.7837423397662593,0.9224261613812893,17303,130.0,112.0,37.0,4.182675566117971,0.9690564941666263,406,110.0,114.0,43.0,3.5923553515466926,0.920368906455863
18NTG,"[-76.94218754528842, 0.815934987016013, -76.7093761201104, 1.809007680612261]",Colombia,CO,97.358739,25461,124,108,42,4.4190069745642315,0.9847698764065671,119,,,,,,25333,118.0,98.0,38.0,4.052026164090909,0.9665444629601575,24967,127.0,96.0,40.0,4.14778172643143,0.9709207672953547,125,,,,,
18NTH,"[-77.69820496206522, 1.718876966821195, -76.70996938234204, 2.712957132034671]",Colombia,CO,70.17293,8711,102,83,36,4.101368040044929,0.976067294450441,5,,,,,,8705,91.0,79.0,35.0,4.096178278614452,0.9778696741854637,8579,108.0,92.0,36.0,3.948034809598758,0.9653045800372853,121,,,,,
18NTJ,"[-77.70054437595651, 2.62276688150247, -76.7109871001304, 3.617435021007616]",Colombia,CO,63.739723,61987,92,80,31,3.924561414674953,0.970019598495683,25,,,,,,61962,88.0,80.0,27.0,3.7581903863092196,0.9585616316668444,61764,103.0,90.0,30.0,4.119665773029767,0.9770691398629255,160,,,,,
18NTK,"[-77.70355724827813, 3.526642275080283, -76.71243029965959, 4.519212802921858]",Colombia,CO,52.158129,113614,130,115,43,4.158893250961054,0.9712346614149371,52,,,,,,113552,128.0,116.0,43.0,4.4183178538561085,0.9842841287458379,112737,125.0,109.0,41.0,4.316863831193323,0.978707109386809,413,102.0,96.0,37.0,4.339024920692919,0.9845553697953985
18NTL,"[-77.70724488750403, 4.429955960948362, -76.71429951341551, 5.425787018912554]",Colombia,CO,53.068691,206,34,31,18,2.0924117627758823,0.8013390229175036,0,,,,,,206,34.0,31.0,18.0,2.0924117627758823,0.8013390229175036,198,,,,,,0,,,,,
18NTM,"[-77.71161629493248, 5.333787377582494, -76.71659930032197, 6.330194348408558]",Colombia,CO,47.346726,17577,121,106,54,4.00773388075858,0.9647292394057644,237,80.0,81.0,41.0,4.026427985217967,0.9796229289659113,17334,114.0,105.0,54.0,4.0605213470236965,0.9715965991195349,15249,105.0,93.0,43.0,3.9164573254442283,0.965633275938923,697,46.0,45.0,27.0,3.719628619474877,0.9874125874125874
18NTN,"[-77.71667490191345, 6.23758935706673, -76.71933152299243, 7.234568851431087]",Colombia,CO,51.241308,4756,132,133,97,4.230270310729237,0.9648284403001384,36,,,,,,4717,137.0,137.0,102.0,3.8993848503968316,0.9416696610372499,2379,100.0,87.0,38.0,3.7877343162679353,0.9460729746444032,15,,,,,
18NTP,"[-77.72242337140693, 7.798866894846578, -77.64194740366585, 8.133348673797196]",Colombia,CO,70.155561,25425,49,45,30,2.9845852965911415,0.8853237136890071,20,,,,,,25389,57.0,55.0,31.0,3.2043408233467714,0.9017558528428093,12214,73.0,66.0,34.0,2.1299807155419095,0.6760991333756077,14,,,,,
18NUF,"[-76.79727531806688, -0.088473813037585, -75.81057836572721, 0.904820387748182]",Colombia,CO,98.441309,39988,104,101,54,3.6837063227032596,0.9455502929405779,1347,41.0,63.0,40.0,1.8079502913202996,0.7852862307133606,37421,124.0,116.0,53.0,4.231421801047089,0.9756224987722433,35233,112.0,99.0,38.0,3.874400335605635,0.9501597444089457,648,32.0,69.0,46.0,2.72320963756067,0.8692601067887109
18NUG,"[-76.79769550894827, 0.81602475957957, -75.8106591426071, 1.809636200232319]",Colombia,CO,93.584698,106002,137,109,40,4.459630465104014,0.983920795027357,129,,,,,,105796,119.0,101.0,38.0,4.271422273265774,0.9802968244078323,103984,127.0,107.0,32.0,4.210938581290055,0.9678315657652722,912,123.0,111.0,49.0,4.134866416244606,0.9637752318603382
18NUH,"[-76.7398213361935, 1.719981510913542, -75.81094062240022, 2.713900094942792]",Colombia,CO,95.533395,82400,115,97,35,3.9407693518448763,0.955846495519421,432,154.0,129.0,62.0,4.902789210835658,0.9958980669640568,81926,119.0,100.0,39.0,4.050359968705937,0.9631120100432418,81710,104.0,83.0,33.0,4.215649903675226,0.9817373085498526,101,,,,,
18NUJ,"[-76.5438420490149, 2.624659649281719, -75.81142349011645, 3.618693063417555]",Colombia,CO,90.630037,338200,120,103,41,4.365449899847688,0.9845516288707263,4726,99.0,96.0,41.0,4.167932761827254,0.9738202094383245,333435,123.0,106.0,30.0,4.3879714240931875,0.9837557031214709,330531,109.0,93.0,32.0,4.020536419810036,0.9699922844085702,886,111.0,110.0,43.0,4.306481479319696,0.9783364369956549
18NUK,"[-76.34667835304111, 3.529468677891889, -75.8121082331383, 4.523467778983122]",Colombia,CO,83.832377,310479,124,109,44,4.415054932828327,0.9846460455941268,218,158.0,120.0,55.0,4.967428313150489,0.9970773727118905,310246,129.0,118.0,40.0,4.460662362155429,0.9861006162131097,309491,123.0,106.0,39.0,4.450059036877711,0.9861790870194231,449,123.0,124.0,43.0,4.646169398414034,0.9935328517371861
18NUL,"[-76.14790901481531, 4.433863482306156, -75.81299510481792, 5.427676976856658]",Colombia,CO,90.37351,266077,141,114,37,4.276889402434185,0.962819310298206,973,130.0,92.0,48.0,4.679956971516954,0.9934069850320741,265082,143.0,123.0,37.0,4.394713608016965,0.9782964010686783,263307,142.0,119.0,37.0,4.486759530151185,0.9834258294128142,1401,145.0,136.0,47.0,4.846503178314205,0.9955563562120939
18NUM,"[-75.93924640909515, 5.338944272288177, -75.8140862691179, 5.909578403925255]",Colombia,CO,87.085128,161217,149,124,39,4.47227677563691,0.9818374524256878,872,131.0,106.0,52.0,4.717625296442721,0.9943595769682726,160316,136.0,116.0,43.0,4.240377753522631,0.9702827439251622,158126,141.0,109.0,37.0,4.351102572700555,0.9716862608908818,1141,66.0,63.0,26.0,4.0522519843432345,0.9899159663865547
18NUN,"[-76.81138145571562, 6.241466358100865, -75.81538261092751, 7.237094529962112]",Colombia,CO,67.204207,31329,142,121,46,4.558717735982485,0.9872882504404391,893,53.0,47.0,27.0,2.9302274258665113,0.9047363031233999,30435,151.0,123.0,37.0,4.624340088645923,0.9876088823457244,29924,134.0,111.0,32.0,4.556102228778674,0.9872817241238294,51,,,,,
18NUP,"[-76.81521753258617, 7.145258500213687, -75.81688478321843, 8.14120853260772]",Colombia,CO,48.347482,59439,99,91,42,2.3825353430378375,0.6512061934056819,298,101.0,98.0,54.0,4.178752181318746,0.9795783926218709,59123,96.0,86.0,40.0,4.112180304586314,0.9758615181887154,45459,108.0,93.0,37.0,4.206630149222884,0.97908607623572,88,,,,,
18NVF,"[-75.89910845147845, -0.088482622864584, -74.9122785113194, 0.90491049284172]",Colombia,CO,97.876525,273,128,114,58,4.212878435198912,0.9744142691590668,0,,,,,,272,125.0,112.0,58.0,4.200161789526975,0.9742787731551776,218,105.0,91.0,39.0,4.091226031925746,0.9727055990748734,45,,,,,
18NVG,"[-75.89944268640504, 0.816327852703058, -74.91224589639316, 1.8098164531263]",Colombia,CO,96.808374,20803,125,103,40,4.281844321294947,0.9800454562964676,8,,,,,,20781,116.0,98.0,38.0,4.269722410599994,0.9796521061855001,20726,120.0,105.0,41.0,4.215314183126235,0.9775747310160555,20,,,,,
18NVH,"[-75.8999998009875, 1.720580564086353, -74.91219153266883, 2.714170526975779]",Colombia,CO,90.48484,24907,134,112,41,4.1385354419227225,0.96715510592932,361,163.0,158.0,77.0,4.95112407748976,0.9957362570427897,24540,132.0,107.0,38.0,4.290434268285949,0.9695005549389567,24123,140.0,118.0,42.0,4.335541844592518,0.9789898175219276,178,,,,,
18NVJ,"[-75.90078115185723, 2.62536733034122, -74.91211528774531, 3.619053857136438]",Colombia,CO,93.032134,32686,124,111,58,2.955412126062068,0.7956302759452366,4913,43.0,46.0,34.0,1.7977840872602617,0.719610150710259,27026,115.0,102.0,38.0,3.124274513835189,0.8368167044223382,26311,119.0,101.0,34.0,4.250986984187351,0.9799465240641712,252,133.0,124.0,37.0,4.772087746141942,0.9956493506493507
18NVK,"[-75.9017874379346, 3.530140808310985, -74.91201709339337, 4.523919106072805]",Colombia,CO,92.607498,197033,131,114,39,4.271052270171332,0.9739569636310196,601,95.0,83.0,49.0,3.879116786766305,0.9544047113107886,196401,139.0,115.0,37.0,4.336222625793314,0.977291192720182,195545,140.0,120.0,42.0,4.526081924548028,0.984940826305719,588,140.0,133.0,38.0,4.815103946234313,0.9956060510953487
18NVL,"[-75.90301909922937, 4.665948096912862, -75.73378342842004, 5.427664898088281]",Colombia,CO,96.269816,850705,144,113,38,4.5648138865151715,0.9864773090444231,2922,133.0,112.0,54.0,4.778166515233415,0.9958738018155272,847381,136.0,113.0,33.0,4.446010940617884,0.9830993710156342,843496,127.0,113.0,36.0,4.155441737248587,0.9677236803590594,2525,138.0,146.0,53.0,4.811952237793975,0.9958231813435433
18NVM,"[-75.90447914584202, 5.339086954762091, -75.534838945845, 6.332544854811556]",Colombia,CO,92.498618,553419,130,112,49,4.211329218789794,0.9715611731016096,16825,122.0,112.0,61.0,4.659374847983707,0.9939393939393939,535736,132.0,105.0,42.0,4.3923374527261245,0.9811051899907322,523663,124.0,106.0,39.0,4.382376594997831,0.9828918983700863,5132,90.0,96.0,49.0,3.8930226691098797,0.9594043247654018
18NVN,"[-75.90616872826551, 6.243793302571555, -75.32859063227228, 7.237444477542206]",Colombia,CO,90.387511,157858,116,99,39,4.285482212329477,0.981328320802005,1520,101.0,93.0,48.0,3.7289700826972103,0.9407677258314782,155593,127.0,104.0,39.0,4.443774150979987,0.9857495565463349,152974,128.0,108.0,37.0,4.032669413404961,0.9532573026681002,1215,120.0,117.0,41.0,4.482907188580882,0.988689204474048
18NVP,"[-75.54952133247521, 7.148241697277571, -74.91140220501673, 8.142024478978072]",Colombia,CO,87.08474,13903,118,106,42,4.458419371170893,0.9875537377269079,48,,,,,,13745,125.0,117.0,45.0,4.364172256507734,0.9804870782751173,13079,109.0,95.0,40.0,4.296242059275702,0.9835575864207688,490,39.0,43.0,11.0,1.2407128237127365,0.4201246478770453
18NWG,"[-74.41725982386521, 0.816307194093648, -74.01299496617455, 1.809599400418832]",Colombia,CO,97.924513,1773,103,87,37,4.02014933519998,0.970667144857267,0,,,,,,1773,103.0,87.0,37.0,4.02014933519998,0.970667144857267,1766,101.0,88.0,40.0,4.143722208870861,0.9784735480039031,4,,,,,
18NWH,"[-74.21886095748077, 1.720537012036154, -74.01241907974152, 2.660289037235152]",Colombia,CO,96.252662,3432,123,107,40,4.304355826909738,0.9790534309204717,6,,,,,,3426,119.0,106.0,43.0,4.218805928181212,0.9745164624243319,3398,106.0,94.0,37.0,3.928293522235411,0.9680787935420944,5,,,,,
18NWJ,"[-75.00018009169484, 2.625300850461498, -74.01152624810689, 3.619058131729932]",Colombia,CO,78.383553,20059,112,104,39,3.8674980260343754,0.9544601903197097,197,,,,,,19861,115.0,101.0,38.0,4.130988661730781,0.9725860878528848,19702,101.0,91.0,32.0,4.005563287593365,0.9681563969314526,83,,,,,
18NWK,"[-75.00018029291317, 3.5300513690387, -74.01042203555774, 4.523924453283554]",Colombia,CO,89.085913,101840,127,112,44,4.31673720029596,0.9787715071996008,5098,52.0,47.0,32.0,2.773639736990728,0.8192465457685665,96639,132.0,116.0,41.0,4.200944601409288,0.9738982437081296,95337,127.0,108.0,40.0,4.306939373180341,0.9809101796407186,443,100.0,84.0,41.0,4.39712924104426,0.9898552152073279
18NWL,"[-75.000180539198, 4.434241272419837, -74.00907051562932, 5.428225419816825]",Colombia,CO,89.446855,398975,119,103,52,4.005135284801173,0.9696312854207592,19625,121.0,107.0,70.0,4.2607642257010925,0.9739310917393109,377851,108.0,95.0,44.0,3.4088398138644345,0.8939601992089029,372503,126.0,104.0,40.0,4.090070840569722,0.9689252277487571,3191,112.0,117.0,46.0,3.8550809813051834,0.9303685067337576
18NWM,"[-75.0001808311513, 5.338951471867806, -74.007468385398, 6.33304216622498]",Colombia,CO,89.987779,130159,119,115,46,4.344748164512173,0.9808318502405906,4065,86.0,81.0,47.0,2.843914587056836,0.8459295667952715,125568,127.0,110.0,43.0,4.44339946955806,0.9850393700787402,122989,127.0,114.0,35.0,4.3646950883386095,0.9815960290187095,1384,63.0,89.0,46.0,1.868759511429905,0.5590342679127727
18NWN,"[-75.00018116900324, 6.243634699399232, -74.00561438253547, 7.23782745247485]",Colombia,CO,91.550511,19373,118,109,38,4.40394533386295,0.9859173498250156,112,,,,,,19028,118.0,106.0,37.0,4.378709208402361,0.9846533553239523,18740,114.0,100.0,37.0,4.378317953173044,0.9855408455859923,60,,,,,
18NWP,"[-75.00018155293284, 7.147743778083645, -74.00350752553986, 8.142034146113732]",Colombia,CO,82.537484,1736,128,112,42,4.519209902033962,0.9876791443850267,4,,,,,,1732,127.0,113.0,38.0,4.483692280735562,0.9856269962505207,1703,111.0,93.0,34.0,4.3202340556266625,0.9839323914525494,2,,,,,
18NXG,"[-74.1010587607769, 1.412511279236872, -74.01360851733058, 1.809594419470925]",Colombia,CO,90.020758,1536,76,71,39,3.9254015078070283,0.9762865352799466,0,,,,,,1536,76.0,71.0,39.0,3.9254015078070283,0.9762865352799466,792,98.0,89.0,37.0,4.183974621930373,0.9798200384187645,1,,,,,
18NXH,"[-74.10095967599109, 1.719856058353082, -73.11282145289017, 2.713722005435466]",Colombia,CO,98.537809,12035,138,116,50,4.488113160870151,0.9843688801851522,25,,,,,,12001,129.0,111.0,55.0,4.178568650652763,0.9684179833433565,11317,124.0,110.0,42.0,4.5055467788642005,0.9874990643012201,219,118.0,109.0,46.0,4.6329039421733205,0.9946680426556588
18NXJ,"[-74.02010131787554, 2.624261411267201, -73.11118398171536, 3.618150875918267]",Colombia,CO,95.312089,44879,118,104,47,4.147418979287767,0.9752870563674322,386,143.0,122.0,60.0,4.820091527183051,0.9947259238423403,44491,120.0,108.0,45.0,4.2109108615962185,0.9747002306892792,43856,124.0,107.0,41.0,4.167986646859594,0.9707070707070707,264,27.0,27.0,30.0,3.2716893223230317,0.9950738916256158
18NXK,"[-73.81027141634542, 3.52865295114872, -73.10907511902118, 4.522376338227005]",Colombia,CO,87.804508,241628,131,112,46,4.243044788829977,0.9769950191708173,1310,110.0,114.0,72.0,4.337452027054468,0.977309682187731,239549,123.0,105.0,49.0,4.365245126402993,0.9840368659652724,236684,118.0,94.0,37.0,4.385999871016649,0.9843332739896742,1344,125.0,119.0,42.0,4.768742860551285,0.9976053639846744
18NXL,"[-74.09868206679938, 4.43309417285299, -73.2163733934198, 5.427551341986956]",Colombia,CO,90.009665,210711,125,106,49,3.8570831133317696,0.9533557188417607,11445,126.0,117.0,64.0,4.575914824295345,0.9883289703315882,197901,108.0,94.0,42.0,3.7265880339867805,0.9493923285820692,194068,113.0,89.0,34.0,3.5237473283799225,0.9255247078653507,2316,61.0,88.0,52.0,3.8700940466693563,0.9826765657719398
18NXM,"[-73.41052728600457, 5.336833146107645, -73.10343415575805, 6.329819779401157]",Colombia,CO,82.183909,30458,129,117,52,4.12629718907872,0.9689215600478399,775,151.0,113.0,63.0,4.8552712719885225,0.9932001699957501,29563,115.0,96.0,37.0,4.310960754997329,0.9816035474592522,28871,118.0,104.0,37.0,4.241617301458989,0.9798943173943174,404,117.0,114.0,57.0,4.682877397900076,0.9967112024665982
18NXN,"[-73.22302039164587, 6.241154881060901, -73.10159456290017, 6.796477204148966]",Colombia,CO,95.286965,116485,120,124,60,4.418344195795767,0.9858363858363859,6581,83.0,114.0,68.0,4.043262726550747,0.9803044513382873,107629,119.0,105.0,48.0,4.350943838460073,0.9835589294560255,96264,112.0,100.0,38.0,4.328908354452925,0.984516046541363,1701,45.0,94.0,50.0,3.6973499675845374,0.9875706214689266
18NXP,"[-74.09436995187856, 7.144901496248271, -73.09586963731893, 8.141019404873006]",Colombia,CO,88.4305,18338,126,132,69,3.946100920451634,0.9514901740394822,851,50.0,89.0,47.0,2.4624226968588254,0.7431921020156314,16434,127.0,127.0,68.0,4.348309044987663,0.9808111876203957,14282,132.0,121.0,45.0,4.419650849719311,0.9847439710466908,1301,8.0,70.0,43.0,1.9722469794234416,0.9272727272727272
18NYH,"[-73.20250180864737, 1.718750608379165, -72.21426770386935, 2.712829405650467]",Colombia,CO,98.637933,58632,137,119,48,2.5970050398104214,0.7235095312612356,1406,26.0,35.0,29.0,1.2533796077869839,0.506940493799067,57011,129.0,111.0,45.0,3.310626973737853,0.8379232307778123,56105,129.0,113.0,45.0,3.917424907310345,0.9546188400826481,562,63.0,83.0,38.0,3.043888511567417,0.917447898794409
18NYJ,"[-73.20143206334733, 2.622574002311238, -72.21185263736565, 3.617264616473646]",Colombia,CO,93.256664,31654,130,123,67,3.9174715484725544,0.9545487053280326,5380,71.0,72.0,39.0,3.7915608225267374,0.9680727874276261,26142,128.0,113.0,55.0,4.094503349074897,0.9653696237785115,24823,133.0,114.0,44.0,3.939898481987469,0.9640403651473585,301,49.0,56.0,24.0,3.066679890406922,0.9377254570445849
18NYK,"[-73.19795058383635, 4.215426363526574, -72.2087423348499, 4.521680895168684]",Colombia,CO,74.952966,78688,132,138,81,4.164116111138365,0.9684225431888983,11964,98.0,98.0,59.0,2.1799451148532842,0.7319965143023128,54424,127.0,115.0,65.0,3.9122144412896454,0.9529785835486189,47222,122.0,105.0,45.0,4.222993651039849,0.9752747252747253,1315,14.0,68.0,47.0,2.6156305770275505,0.9904761904761905
18NYL,"[-73.19795031453243, 4.430119574382662, -72.36657434442975, 4.597473347172244]",Colombia,CO,90.80826,101318,143,142,89,3.2999597613692497,0.8972162740899358,19986,101.0,102.0,66.0,2.450885321853514,0.8556526106558445,69108,124.0,119.0,63.0,4.352483754237741,0.9818907120276983,59520,132.0,107.0,40.0,4.043464826999299,0.9625736873372024,2315,42.0,84.0,54.0,3.728960711946591,0.9988925802879292
18NYM,"[-73.19495487196285, 5.517736114287478, -73.01139762757654, 6.329895366889834]",Colombia,CO,95.95657,27226,131,132,71,2.5022870513348505,0.8289015369529534,6917,72.0,98.0,56.0,1.7244082050499008,0.6885658743771952,19160,133.0,114.0,45.0,4.283503010735132,0.9775019098548511,18283,117.0,100.0,36.0,3.6456498903004166,0.90317127594834,181,,,,,
18NYN,"[-73.19266106350774, 6.240759944156181, -72.8102606104261, 7.234226743659733]",Colombia,CO,69.631064,58651,116,104,36,3.8266807030318484,0.9418574736300489,584,149.0,132.0,71.0,4.861293573744668,0.9954062282997703,57856,111.0,98.0,30.0,4.143866472197605,0.9748033180655639,57228,109.0,97.0,29.0,3.7638086937240507,0.9373858374750436,346,126.0,114.0,42.0,4.6161265180571265,0.9920120898100173
18NYP,"[-73.18933318247034, 7.143379450085766, -72.58385070605287, 8.137978067422997]",Colombia,CO,92.516619,21489,132,108,37,4.161988256087017,0.968118431276326,96,,,,,,21272,124.0,99.0,33.0,4.277427731488713,0.9785015298703847,21135,130.0,109.0,35.0,4.2153048693826065,0.9675534991324465,70,,,,,
18NZH,"[-71.70602578872318, 1.717220694829835, -71.3158665578659, 2.708993668097386]",Colombia,CO,98.569012,1201,66,65,33,3.2686202027263,0.9299711870551643,0,,,,,,1201,66.0,65.0,33.0,3.2686202027263,0.9299711870551643,1136,59.0,58.0,28.0,3.2794643357546516,0.9382164989101405,63,,,,,
18NZJ,"[-71.49901203923935, 2.620238674968542, -71.31317320842763, 3.468910553245081]",Colombia,CO,98.058689,30629,131,119,61,4.274220818905989,0.9697248195210315,783,134.0,131.0,76.0,4.673306420531666,0.9877327491785323,29621,132.0,113.0,56.0,4.134708252788116,0.9683710776190853,28101,114.0,95.0,41.0,4.315560350294691,0.9827334916194551,469,50.0,60.0,33.0,3.0355512614850144,0.9293973539239012
18NZK,"[-72.30007377087438, 3.523240938997009, -71.30856790558673, 4.518877699602858]",Colombia,CO,45.548382,17934,120,107,58,4.239662068202676,0.9785101946246525,4523,52.0,46.0,30.0,1.6541333522252641,0.5354953814278726,13236,121.0,104.0,50.0,4.151343032907036,0.969534131105592,11959,116.0,99.0,38.0,4.3307710495518075,0.9808509247761584,45,,,,,
18NZL,"[-72.2971292617392, 4.425680410034441, -71.30353928373773, 5.422164529595061]",Colombia,CO,72.072488,36249,107,104,56,4.016312161910474,0.9704272046983045,2703,67.0,82.0,44.0,3.389736513925924,0.9424072476272649,33382,121.0,108.0,50.0,4.3185021100404954,0.9817458966941509,31027,113.0,100.0,42.0,4.1954972336490695,0.9746842275720609,125,,,,,
18NZM,"[-72.29350649701519, 5.328635058393016, -71.29757828068041, 6.325963636603628]",Colombia,CO,88.93494,29514,119,120,70,2.4752695526627706,0.8687188875943774,12173,85.0,84.0,49.0,2.2485750900047634,0.8436738422823659,15784,129.0,112.0,55.0,2.2004886271666817,0.705059498200175,15186,114.0,98.0,42.0,3.9014813308036076,0.9555668515556087,69,,,,,
